,PMCID,Journal Title,Year,data_shared,code_relevant,preprint,data_upon_request,code_shared,code_upon_request,preregistration,OSF_exploratory
0,PMC4366759,Sci Rep,2015,0,0,0,0,0,0,0,0
1,PMC4366761,Sci Rep,2015,0,0,0,0,0,0,0,0
2,PMC4366762,Sci Rep,2015,0,0,0,0,0,0,0,0
3,PMC4366763,Sci Rep,2015,0,0,0,0,0,0,0,0
4,PMC4366764,Sci Rep,2015,0,0,0,0,0,0,0,0
5,PMC4366765,Sci Rep,2015,0,0,0,0,0,0,0,0
6,PMC4366793,Sci Rep,2015,1,0,0,0,0,0,0,0
7,PMC4366801,Sci Rep,2015,0,0,0,0,0,0,0,0
8,PMC4366802,Front Hum Neurosci,2015,0,1,0,0,0,0,0,0
9,PMC4366803,Sci Rep,2015,0,0,0,0,0,0,0,0
10,PMC4366804,Sci Rep,2015,1,0,0,0,0,0,0,0
11,PMC4366805,Sci Rep,2015,0,0,0,0,0,0,0,0
12,PMC4366806,Sci Rep,2015,0,0,0,0,0,0,0,0
13,PMC4366807,Sci Rep,2015,0,0,1,0,0,0,0,0
14,PMC4366808,Biodivers Data J,2015,0,0,0,0,0,0,0,0
15,PMC4366809,Biodivers Data J,2015,0,0,0,0,0,0,0,0
16,PMC4366810,Sci Rep,2015,0,0,0,0,0,0,0,0
17,PMC4366811,Sci Rep,2015,0,0,0,0,0,0,0,0
18,PMC4366812,Sci Rep,2015,0,0,1,0,0,0,0,0
19,PMC4366813,Sci Rep,2015,0,0,0,0,0,0,0,0
20,PMC4366814,Sci Rep,2015,0,0,0,0,1,0,0,0
21,PMC4366815,Sci Rep,2015,0,0,0,0,0,0,0,0
22,PMC4366816,Sci Rep,2015,0,0,0,0,0,0,0,0
23,PMC4366817,Sci Rep,2015,0,1,0,0,0,0,0,0
24,PMC4366818,Sci Rep,2015,0,0,0,0,0,0,0,0
25,PMC4366819,Sci Rep,2015,0,0,0,0,0,0,0,0
26,PMC4366820,Sci Rep,2015,0,0,0,0,0,0,0,0
27,PMC4366844,Sci Rep,2015,0,0,0,0,0,0,0,0
28,PMC4366845,Sci Rep,2015,0,0,0,0,0,0,0,0
29,PMC4366846,Sci Rep,2015,0,0,0,0,0,0,0,0
30,PMC4366847,Sci Rep,2015,0,0,0,0,1,0,0,0
31,PMC4366848,Sci Rep,2015,0,0,0,0,0,0,0,0
32,PMC4366849,Sci Rep,2015,0,0,0,0,0,0,0,0
33,PMC4366850,Sci Rep,2015,0,0,0,0,0,0,0,0
34,PMC4366851,Sci Rep,2015,0,1,0,0,1,0,0,0
35,PMC4366852,Sci Rep,2015,0,0,0,0,0,0,0,0
36,PMC4366853,Sci Rep,2015,0,0,0,0,0,0,0,0
37,PMC4366854,Sci Rep,2015,0,0,0,0,0,0,0,0
38,PMC4366855,Sci Rep,2015,0,0,0,0,0,0,0,0
